"CellTypes","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
Myeloblast_age.DEG.wilcox.csv,"Cd9",0.00933693154511985,0.490546459183364,0.338,0.224,1
Myeloblast_age.DEG.wilcox.csv,"Peli1",0.00943603573932487,-0.272088871449405,0.122,0.224,1
Myeloblast_age.DEG.wilcox.csv,"Tiprl",0.00946200617056268,-0.36176739853616,0.074,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Havcr2",0.00985819841148711,0.359320650536448,0.132,0.048,1
Myeloblast_age.DEG.wilcox.csv,"Rps27rt",0.0100659109252969,-0.518548639206254,0.338,0.424,1
Myeloblast_age.DEG.wilcox.csv,"Hnrnph1",0.0105273181266643,-0.442160071715593,0.119,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Hspe1",0.0108513384229958,-0.357629211522917,0.531,0.664,1
Myeloblast_age.DEG.wilcox.csv,"Rps18",0.0108840506088913,-0.278668223439457,0.891,0.872,1
Myeloblast_age.DEG.wilcox.csv,"Dennd4a",0.0119659635806418,-0.314069675315666,0.232,0.344,1
Myeloblast_age.DEG.wilcox.csv,"Pdcd6",0.0122075985979112,0.370189454637666,0.232,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Il1r2",0.0124217514174719,0.650154121312839,0.257,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Akap9",0.0125176364777474,-0.254016928584442,0.074,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Fcer2a",0.0126233854963946,-0.289300485302472,0.042,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Txnip",0.0127384483363527,-0.410380131325925,0.1,0.184,1
Myeloblast_age.DEG.wilcox.csv,"H2-T23",0.0127766027909783,-0.287672843666899,0.296,0.416,1
Myeloblast_age.DEG.wilcox.csv,"Ear2",0.0128515739198193,0.493707024746231,0.203,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Cdip1",0.0130333768903092,-0.303757162701867,0.048,0.112,1
Myeloblast_age.DEG.wilcox.csv,"Calm1",0.0130705792724878,0.258714007292724,0.9,0.864,1
Myeloblast_age.DEG.wilcox.csv,"Qpct",0.013086788147895,0.312831796479215,0.151,0.064,1
Myeloblast_age.DEG.wilcox.csv,"Ubap2l",0.0134626889831873,-0.269701803911315,0.106,0.192,1
Myeloblast_age.DEG.wilcox.csv,"Ly6d",0.0136308993919349,-0.513759178546352,0.244,0.36,1
Myeloblast_age.DEG.wilcox.csv,"Ifi209",0.0139128278963057,-0.272115770238989,0.048,0.112,1
Myeloblast_age.DEG.wilcox.csv,"Anxa4",0.014359635331683,0.309394960684053,0.116,0.04,1
Myeloblast_age.DEG.wilcox.csv,"Trnau1ap",0.014569991759847,-0.327651562651389,0.071,0.144,1
Myeloblast_age.DEG.wilcox.csv,"Nipbl",0.0146739671220362,0.369183110375297,0.148,0.064,1
Myeloblast_age.DEG.wilcox.csv,"Sh2b3",0.0154126064624092,-0.26551654264217,0.048,0.112,1
Myeloblast_age.DEG.wilcox.csv,"Mgat2",0.0168015936277167,-0.25515587002288,0.09,0.168,1
Myeloblast_age.DEG.wilcox.csv,"Uvrag",0.0168345961113068,-0.303396309389656,0.129,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Arhgef2",0.0169092930053075,-0.341541631399848,0.055,0.12,1
Myeloblast_age.DEG.wilcox.csv,"Myh9",0.01727534305292,-0.252038487799003,0.071,0.144,1
Myeloblast_age.DEG.wilcox.csv,"C1qa",0.0179610607392749,0.75322055153534,0.238,0.144,1
Myeloblast_age.DEG.wilcox.csv,"Tmem167",0.0182492940475505,-0.258108113497362,0.299,0.4,1
Myeloblast_age.DEG.wilcox.csv,"Cklf",0.0183571367294444,-0.289039677379341,0.154,0.248,1
Myeloblast_age.DEG.wilcox.csv,"Apoe",0.0190862067555301,0.439352715841804,0.63,0.512,1
Myeloblast_age.DEG.wilcox.csv,"9530068E07Rik",0.0194786618969157,-0.325390425558883,0.08,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Cd81",0.0199566436693112,0.583782784435213,0.302,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Polr2l",0.0200081825607716,-0.382459710303027,0.051,0.112,1
Myeloblast_age.DEG.wilcox.csv,"Mef2c",0.0204576712774309,-0.265958133289514,0.193,0.304,1
Myeloblast_age.DEG.wilcox.csv,"Samsn1",0.0213819456407768,-0.278432168122366,0.196,0.296,1
Myeloblast_age.DEG.wilcox.csv,"Rplp2",0.0220679055852887,-0.271787551619937,0.929,0.976,1
Myeloblast_age.DEG.wilcox.csv,"Zfp593",0.0221133599671421,-0.295775648051513,0.09,0.16,1
Myeloblast_age.DEG.wilcox.csv,"H2-Q4",0.0225483387244183,-0.305871784243428,0.087,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Anapc13",0.02267779612601,-0.275150762323172,0.206,0.312,1
Myeloblast_age.DEG.wilcox.csv,"Nudt9",0.0230426006268364,0.308366973845597,0.119,0.048,1
Myeloblast_age.DEG.wilcox.csv,"Tcf4",0.0247853526724553,-0.265719390919728,0.154,0.24,1
Myeloblast_age.DEG.wilcox.csv,"Irf1",0.024959883430408,-0.252540590795166,0.219,0.32,1
Myeloblast_age.DEG.wilcox.csv,"Pabpc1",0.0264716569344092,-0.258577952821148,0.621,0.704,1
Myeloblast_age.DEG.wilcox.csv,"Ly6c2",0.0278088593327089,-0.277348952406442,0.161,0.256,1
Myeloblast_age.DEG.wilcox.csv,"Lbr",0.0292935248364292,-0.297368832137102,0.077,0.144,1
Myeloblast_age.DEG.wilcox.csv,"Klf7",0.0300224243341823,-0.2873298600673,0.048,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Dctpp1",0.0300383213227945,0.284193821887833,0.148,0.072,1
Myeloblast_age.DEG.wilcox.csv,"C1qb",0.0301077343551772,0.571440453569548,0.241,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Fam174a",0.0301136541101516,-0.26348674944888,0.241,0.336,1
Myeloblast_age.DEG.wilcox.csv,"Vmp1",0.0306097710718135,-0.254819706685654,0.109,0.184,1
Myeloblast_age.DEG.wilcox.csv,"Wnk1",0.0307130936789235,-0.265504059713147,0.232,0.328,1
Myeloblast_age.DEG.wilcox.csv,"Nfam1",0.0309575511170048,-0.318954070380892,0.132,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Mdp1",0.031651991168218,0.251724014251383,0.135,0.064,1
Myeloblast_age.DEG.wilcox.csv,"Lbh",0.0320617440041698,-0.353386329037971,0.103,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Ncoa4",0.032185168827845,-0.296092997160665,0.048,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Lst1",0.0338193336889551,-0.25747678460009,0.473,0.568,1
Myeloblast_age.DEG.wilcox.csv,"Lamtor3",0.0352097650084277,0.272174344826508,0.132,0.064,1
Myeloblast_age.DEG.wilcox.csv,"Ptk2b",0.0355373342955405,-0.268743194994976,0.074,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Cxcr4",0.0370943264998475,-0.403426274651508,0.113,0.184,1
Myeloblast_age.DEG.wilcox.csv,"Prkcb",0.0373278392162092,-0.3554768538328,0.106,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Tsc22d1",0.0378632648110338,-0.522804246757272,0.106,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Rchy1",0.0381334183658539,-0.311363110237733,0.106,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Gimap1",0.0398381981782002,-0.304724250053723,0.068,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Rbm4b",0.0401750280204175,-0.262467356066661,0.068,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Selplg",0.040263639795397,-0.362594811201457,0.354,0.448,1
Myeloblast_age.DEG.wilcox.csv,"Luc7l2",0.0410825170017827,-0.296486560247333,0.19,0.272,1
Myeloblast_age.DEG.wilcox.csv,"Basp1",0.0425551697675697,-0.264364970838127,0.058,0.112,1
Myeloblast_age.DEG.wilcox.csv,"2210016F16Rik",0.0444217748734328,-0.264467858702021,0.116,0.184,1
Myeloblast_age.DEG.wilcox.csv,"Sqstm1",0.0452575659650155,0.339216529696313,0.257,0.168,1
Myeloblast_age.DEG.wilcox.csv,"Hnrnpab",0.0452948078342425,-0.32736505508299,0.196,0.288,1
Myeloblast_age.DEG.wilcox.csv,"Mdh2",0.0453399268127561,0.329611741920403,0.505,0.416,1
Myeloblast_age.DEG.wilcox.csv,"Jun",0.0462735708152848,0.355667428699031,0.524,0.464,1
Myeloblast_age.DEG.wilcox.csv,"C1qc",0.0469913267272081,0.385181362529378,0.238,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Cops6",0.048150218503624,0.253334498435877,0.222,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Lrrc58",0.0487343482292854,0.272333257251143,0.141,0.072,1
Myeloblast_age.DEG.wilcox.csv,"Ywhah",0.0493553106328236,0.257249484135642,0.383,0.304,1
Myeloblast_age.DEG.wilcox.csv,"Sdhc",0.0501055204676375,0.252250309576369,0.141,0.072,1
Myeloblast_age.DEG.wilcox.csv,"Dok3",0.052267336918816,0.290446921919858,0.158,0.088,1
Myeloblast_age.DEG.wilcox.csv,"Eif4h",0.0532750158067119,0.26984159768447,0.209,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Bcl11a",0.0538748309772745,-0.258218481962219,0.084,0.144,1
Myeloblast_age.DEG.wilcox.csv,"Csde1",0.0540389588028878,-0.306868787312824,0.151,0.216,1
Myeloblast_age.DEG.wilcox.csv,"Dek",0.055296380708522,-0.283963099989265,0.174,0.248,1
Myeloblast_age.DEG.wilcox.csv,"Cope",0.056025863506758,0.270093709669965,0.328,0.24,1
Myeloblast_age.DEG.wilcox.csv,"Ifi27l2a",0.0564221018076955,-0.268017623148622,0.527,0.616,1
Myeloblast_age.DEG.wilcox.csv,"Ms4a4c",0.0589524746382859,-0.263164662782641,0.154,0.232,1
Myeloblast_age.DEG.wilcox.csv,"Acp5",0.0611006297709542,0.482227673063092,0.315,0.24,1
Myeloblast_age.DEG.wilcox.csv,"Rex1bd",0.0611038891210046,0.305269781699295,0.183,0.112,1
Myeloblast_age.DEG.wilcox.csv,"Ebi3",0.0620634746841905,-0.317626651604699,0.074,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Imp3",0.0624509217141972,0.296098677369896,0.167,0.096,1
Myeloblast_age.DEG.wilcox.csv,"Ppp6c",0.0633293491486381,-0.302115608608588,0.093,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Lgmn",0.0643197297610996,0.412767903045896,0.418,0.336,1
Myeloblast_age.DEG.wilcox.csv,"Rps6ka1",0.0667446264986585,-0.278735283645106,0.116,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Gnb1",0.0673094975671154,-0.292105608112263,0.161,0.232,1
Myeloblast_age.DEG.wilcox.csv,"Gpr132",0.0674517884163397,-0.265347545987175,0.119,0.184,1
Myeloblast_age.DEG.wilcox.csv,"Dusp1",0.0680068909082382,0.268066370553099,0.614,0.544,1
Myeloblast_age.DEG.wilcox.csv,"Ppp4r2",0.070324356268607,-0.254766618805104,0.074,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Slc36a3os",0.0703443128662251,0.265277304717782,0.145,0.08,1
Myeloblast_age.DEG.wilcox.csv,"Mdh1",0.0732456955016698,0.25300005312905,0.318,0.232,1
Myeloblast_age.DEG.wilcox.csv,"Atf7ip",0.0761901377188499,-0.313357874224723,0.058,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Selenok",0.0797791841054862,0.27184292135343,0.592,0.552,1
Myeloblast_age.DEG.wilcox.csv,"Filip1l",0.0811895142957135,-0.281430077936428,0.199,0.272,1
Myeloblast_age.DEG.wilcox.csv,"Fam32a",0.0833860255458946,0.276345494368267,0.232,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Ppp3ca",0.0854932314333002,-0.259916997985133,0.135,0.2,1
Myeloblast_age.DEG.wilcox.csv,"Gm11808",0.0858252494372185,-0.304743462778055,0.154,0.216,1
Myeloblast_age.DEG.wilcox.csv,"Clec4n",0.090443686855326,0.336056133807605,0.186,0.12,1
Myeloblast_age.DEG.wilcox.csv,"Clec4a2",0.0928296949146759,0.373750783847974,0.238,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Aprt",0.0930412961252843,0.275980818007107,0.264,0.192,1
Myeloblast_age.DEG.wilcox.csv,"2310011J03Rik",0.0943285783820239,0.295391089835982,0.116,0.064,1
Myeloblast_age.DEG.wilcox.csv,"Wsb1",0.095209064676003,-0.28816783467892,0.174,0.24,1
Myeloblast_age.DEG.wilcox.csv,"Tgm2",0.0966400388011002,0.292903776003154,0.206,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Rgs1",0.0994618278307695,0.395222178682777,0.421,0.36,1
Myeloblast_age.DEG.wilcox.csv,"Atg101",0.107131517624696,-0.27750314257016,0.093,0.144,1
Myeloblast_age.DEG.wilcox.csv,"Metap2",0.11011454682073,0.280018668671192,0.225,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Fam96a",0.113529028156077,0.257377288126701,0.28,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Icam1",0.11360834235299,0.250752131530468,0.232,0.168,1
Myeloblast_age.DEG.wilcox.csv,"Tm6sf1",0.114279372528671,-0.268851618655336,0.196,0.256,1
Myeloblast_age.DEG.wilcox.csv,"Mrps18a",0.115206306681302,0.261449474041517,0.161,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Syngr2",0.118857192771118,-0.262934078571913,0.418,0.472,1
Myeloblast_age.DEG.wilcox.csv,"Klf3",0.122649254098228,0.359392380828511,0.145,0.096,1
Myeloblast_age.DEG.wilcox.csv,"Rbm42",0.124204160911426,0.27629097297959,0.209,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Rbbp6",0.125542326970268,-0.252726852500751,0.129,0.184,1
Myeloblast_age.DEG.wilcox.csv,"Ptrhd1",0.127149220613383,0.263471259458088,0.113,0.064,1
Myeloblast_age.DEG.wilcox.csv,"Tnni2",0.13105362572293,0.27631158146676,0.18,0.12,1
Myeloblast_age.DEG.wilcox.csv,"Cct8",0.133596662069375,0.253790972659024,0.328,0.264,1
Myeloblast_age.DEG.wilcox.csv,"Metrnl",0.135993643027676,0.445517535169631,0.209,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Naa50",0.13849581503359,-0.27281950535534,0.122,0.168,1
Myeloblast_age.DEG.wilcox.csv,"H2-M3",0.139350592030297,0.254255895452493,0.193,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Cd63",0.140868553339937,0.268302020211711,0.17,0.112,1
Myeloblast_age.DEG.wilcox.csv,"Gns",0.141340155631302,-0.252808839041608,0.09,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Ndufs7",0.143065599619656,0.288431742177895,0.277,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Marcks",0.144588274485141,0.317572360127793,0.293,0.24,1
Myeloblast_age.DEG.wilcox.csv,"Tifa",0.146766519627357,-0.274042872870536,0.119,0.168,1
Myeloblast_age.DEG.wilcox.csv,"Pnrc1",0.149861989652818,0.263631508019049,0.46,0.392,1
Myeloblast_age.DEG.wilcox.csv,"Fis1",0.150608182703599,0.259877891090589,0.399,0.344,1
Myeloblast_age.DEG.wilcox.csv,"2810474O19Rik",0.1509912213645,0.281309924006264,0.154,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Bola2",0.151083321471018,-0.270005491571369,0.232,0.288,1
Myeloblast_age.DEG.wilcox.csv,"Pmaip1",0.151629819656931,0.265288007766279,0.322,0.248,1
Myeloblast_age.DEG.wilcox.csv,"Glipr1",0.153877983825269,-0.375444510090963,0.241,0.304,1
Myeloblast_age.DEG.wilcox.csv,"Gadd45g",0.170513515551695,0.260918458971405,0.141,0.096,1
Myeloblast_age.DEG.wilcox.csv,"Napa",0.1706952438382,0.257652680791313,0.18,0.128,1
Myeloblast_age.DEG.wilcox.csv,"Ube2e1",0.178343317759153,0.258653029757507,0.206,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Nfkbiz",0.182487103248688,0.351971174415079,0.225,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Ubald2",0.186437643730772,0.25077099797687,0.248,0.192,1
Myeloblast_age.DEG.wilcox.csv,"Itgb1bp1",0.187602755339015,0.264244261756107,0.119,0.08,1
Myeloblast_age.DEG.wilcox.csv,"Srsf11",0.202976481899751,0.281246352959431,0.232,0.184,1
Myeloblast_age.DEG.wilcox.csv,"Psmb1",0.204367889881061,0.251957771784755,0.595,0.608,1
Myeloblast_age.DEG.wilcox.csv,"Hspa1b",0.206848265421098,-0.468681480815681,0.096,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Dcun1d5",0.213929496569671,0.256116754340275,0.244,0.192,1
Myeloblast_age.DEG.wilcox.csv,"Sgk1",0.221519715863358,-0.294813022286668,0.122,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Kpna4",0.226983278732247,-0.305767115350244,0.177,0.216,1
Myeloblast_age.DEG.wilcox.csv,"Fcgr4",0.240583051883476,0.301824691594508,0.116,0.08,1
Myeloblast_age.DEG.wilcox.csv,"C5ar1",0.247746585118602,0.290714524736892,0.106,0.072,1
Myeloblast_age.DEG.wilcox.csv,"Ccl3",0.262722745801166,0.710608122397437,0.219,0.176,1
Myeloblast_age.DEG.wilcox.csv,"Stk24",0.269935837321326,0.307803790795447,0.238,0.2,1
Myeloblast_age.DEG.wilcox.csv,"Gm42418",0.272559134688575,-0.272946800279792,0.203,0.248,1
Myeloblast_age.DEG.wilcox.csv,"Chil3",0.29499884264405,1.0967260371064,0.132,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Nr4a2",0.299317907390471,0.277918551026561,0.232,0.2,1
Myeloblast_age.DEG.wilcox.csv,"Cd83",0.310368943674289,0.280809386211235,0.389,0.36,1
Myeloblast_age.DEG.wilcox.csv,"Ppp1cb",0.311762294121027,0.252119580465691,0.199,0.16,1
Myeloblast_age.DEG.wilcox.csv,"Smarcb1",0.334557274058213,0.258126226849992,0.106,0.08,1
Myeloblast_age.DEG.wilcox.csv,"Mgst1",0.339564919769717,0.48097189589144,0.145,0.12,1
Myeloblast_age.DEG.wilcox.csv,"Alyref",0.357029223278875,-0.304389904627153,0.116,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Id2",0.37622914405685,0.348489067374537,0.312,0.28,1
Myeloblast_age.DEG.wilcox.csv,"Spop",0.387569172893516,0.279716575896373,0.18,0.152,1
Myeloblast_age.DEG.wilcox.csv,"Hexb",0.40373549220236,0.265676369002255,0.331,0.296,1
Myeloblast_age.DEG.wilcox.csv,"Tnfaip2",0.406444614401296,-0.314253424543625,0.141,0.168,1
Myeloblast_age.DEG.wilcox.csv,"Jchain",0.462528906987761,0.411350178133018,0.135,0.168,1
Myeloblast_age.DEG.wilcox.csv,"Ier3",0.494274776716531,0.36612804235304,0.264,0.248,1
Myeloblast_age.DEG.wilcox.csv,"Ms4a1",0.507686563279664,0.270013060693422,0.106,0.088,1
Myeloblast_age.DEG.wilcox.csv,"Cxcl2",0.539044402526702,0.600352949740385,0.318,0.312,1
Myeloblast_age.DEG.wilcox.csv,"Ninj1",0.542025450059684,-0.272419787821312,0.183,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Mef2a",0.588199051804962,0.28038545414014,0.109,0.096,1
Myeloblast_age.DEG.wilcox.csv,"Rgs2",0.592056675529356,0.27211959527811,0.524,0.528,1
Myeloblast_age.DEG.wilcox.csv,"Ifitm1",0.766244875484089,-0.288770353296612,0.096,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Tppp3",0.767529551653379,0.290502024470036,0.148,0.144,1
Myeloblast_age.DEG.wilcox.csv,"Igha",0.805547970183414,0.314823332194311,0.408,0.392,1
Myeloblast_age.DEG.wilcox.csv,"Pglyrp1",0.882848870591164,0.292623589641982,0.138,0.136,1
Myeloblast_age.DEG.wilcox.csv,"Wfdc17",0.914592219705236,0.269213720180687,0.379,0.408,1
Myeloblast_age.DEG.wilcox.csv,"Plaur",0.926387558724945,-0.290114755441441,0.283,0.288,1
Myeloblast_age.DEG.wilcox.csv,"Isg15",0.932516756674124,0.330819344684948,0.193,0.208,1
Myeloblast_age.DEG.wilcox.csv,"Nkg7",0.939784283976623,0.347872128346007,0.096,0.104,1
Myeloblast_age.DEG.wilcox.csv,"Ccl5",0.994181744301535,1.50015969361202,0.289,0.312,1
Plasma-cell_age.DEG.wilcox.csv,"Rpl41",1.34338906060671e-15,-0.576177819151142,0.929,0.977,4.171626049902e-11
Plasma-cell_age.DEG.wilcox.csv,"mt-Atp6",2.00500072659774e-14,0.416885463854877,0.998,0.985,6.22612875630398e-10
Plasma-cell_age.DEG.wilcox.csv,"Rplp1",2.56130660293629e-13,-0.681305022376822,0.814,0.916,7.95362539409806e-09
Plasma-cell_age.DEG.wilcox.csv,"Rplp2",7.08112395212147e-11,-0.479274801550685,0.901,0.931,2.19890142085228e-06
Plasma-cell_age.DEG.wilcox.csv,"Tmsb10",2.2402462565536e-10,-0.611181993706587,0.797,0.87,6.95663670047589e-06
Plasma-cell_age.DEG.wilcox.csv,"Rpl35",4.29419856836523e-10,-0.800717643298984,0.622,0.824,1.33347748143445e-05
Plasma-cell_age.DEG.wilcox.csv,"mt-Co2",3.80194886496678e-09,0.356704374415782,0.952,0.924,0.000118061918103813
Plasma-cell_age.DEG.wilcox.csv,"H2-Aa",6.73698361143385e-09,0.277538904672502,0.952,0.939,0.000209203552085855
Plasma-cell_age.DEG.wilcox.csv,"H3f3b",2.56708188828367e-08,0.456852841753825,0.978,0.977,0.000797155938768727
Plasma-cell_age.DEG.wilcox.csv,"Rpl37",2.8475735443403e-08,-0.370605242912668,0.929,0.969,0.000884257012723992
Plasma-cell_age.DEG.wilcox.csv,"Rps28",5.88515283248211e-08,-0.628704484705289,0.881,0.924,0.00182751650907067
Plasma-cell_age.DEG.wilcox.csv,"Rps27rt",6.56208507304007e-08,-0.766040705695867,0.365,0.565,0.00203772427773113
Plasma-cell_age.DEG.wilcox.csv,"Rpl9",1.16463060775151e-07,-0.606353655422428,0.235,0.473,0.00361652742625077
Plasma-cell_age.DEG.wilcox.csv,"Rpl13a",2.50022765787241e-07,-0.612811400684336,0.577,0.702,0.00776395694599119
Plasma-cell_age.DEG.wilcox.csv,"Rpl28",2.86436770824222e-07,-0.348838677353065,0.853,0.924,0.00889472104440455
Plasma-cell_age.DEG.wilcox.csv,"Rpl13a-ps1",3.33177365354742e-07,-0.597305323065243,0.037,0.16,0.0103461567263608
Plasma-cell_age.DEG.wilcox.csv,"Rps7",4.10707557182791e-07,-0.309053606739741,0.946,0.939,0.0127537017731972
Plasma-cell_age.DEG.wilcox.csv,"Rpl35a",6.24029293908847e-07,-0.273787003918732,0.946,0.969,0.0193779816637514
Plasma-cell_age.DEG.wilcox.csv,"Rps29",1.33269524491315e-06,-0.645978999638555,0.935,0.954,0.041384185440288
Plasma-cell_age.DEG.wilcox.csv,"Rpl37a",1.57064375320409e-06,-0.353004212411096,0.972,0.977,0.0487732004682465
Plasma-cell_age.DEG.wilcox.csv,"Rps27",2.66147217106174e-06,-0.671987340367005,0.263,0.45,0.0826466953279803
Plasma-cell_age.DEG.wilcox.csv,"Rpl11",2.98321161770837e-06,-0.382779318743657,0.857,0.901,0.092637670364698
Plasma-cell_age.DEG.wilcox.csv,"Rps18",3.00049024215242e-06,-0.295464139545485,0.933,0.954,0.0931742234895592
Plasma-cell_age.DEG.wilcox.csv,"Rps21",4.58058470394659e-06,-0.502384070896901,0.797,0.87,0.142240896811653
Plasma-cell_age.DEG.wilcox.csv,"Klf2",4.7597327563265e-06,0.620253690176616,0.749,0.618,0.147803981282207
Plasma-cell_age.DEG.wilcox.csv,"Rpl31",5.99473085261365e-06,-0.278985603721346,0.868,0.947,0.186154377166212
Plasma-cell_age.DEG.wilcox.csv,"Rps15",6.40538017013216e-06,-0.270246701131171,0.972,0.985,0.198906270423114
Plasma-cell_age.DEG.wilcox.csv,"Rpl36a",8.45466024079962e-06,-0.438437982362976,0.665,0.794,0.262542564457551
Plasma-cell_age.DEG.wilcox.csv,"Rpl36al",9.19323422966067e-06,-0.600885435503034,0.114,0.267,0.285477502533653
Plasma-cell_age.DEG.wilcox.csv,"mt-Cytb",1.01605345602479e-05,0.254927633616581,0.959,0.977,0.315515079699379
Plasma-cell_age.DEG.wilcox.csv,"Jun",1.93130189271807e-05,0.708698462865714,0.559,0.397,0.599727176745742
Plasma-cell_age.DEG.wilcox.csv,"Rpl21",2.77593815607258e-05,-0.405570312845768,0.879,0.954,0.862012075605217
Plasma-cell_age.DEG.wilcox.csv,"Rpl10-ps3",2.84353046407193e-05,-0.686818629395224,0.156,0.305,0.883001515008257
Plasma-cell_age.DEG.wilcox.csv,"Uba52",2.84714130580397e-05,-0.429502640917969,0.024,0.107,0.884122789691307
Plasma-cell_age.DEG.wilcox.csv,"Gm10073",3.50889705034773e-05,-0.488587616398147,0.222,0.397,1
Plasma-cell_age.DEG.wilcox.csv,"Rps12-ps3",6.51238260549045e-05,-0.362804600889983,0.048,0.153,1
Plasma-cell_age.DEG.wilcox.csv,"Setd2",6.88313940087473e-05,-0.426388763967771,0.05,0.153,1
Plasma-cell_age.DEG.wilcox.csv,"mt-Nd1",7.75823822327516e-05,0.282474935513756,0.946,0.947,1
Plasma-cell_age.DEG.wilcox.csv,"Sumo2",0.000109922356325746,0.455625501423564,0.555,0.382,1
Plasma-cell_age.DEG.wilcox.csv,"Rpl29",0.000113335091717784,-0.426272767274989,0.551,0.718,1
Plasma-cell_age.DEG.wilcox.csv,"Bin2",0.000144858226685432,-0.452572399221853,0.045,0.137,1
Plasma-cell_age.DEG.wilcox.csv,"Rpl7a",0.000148080706009776,-0.489945216524456,0.307,0.473,1
Plasma-cell_age.DEG.wilcox.csv,"Fam120a",0.000167060045268725,-0.300949040578013,0.028,0.107,1
Plasma-cell_age.DEG.wilcox.csv,"Erh",0.000207478291302298,-0.38578899155186,0.045,0.137,1
Plasma-cell_age.DEG.wilcox.csv,"Rpl38",0.000275674346834326,-0.470468889286301,0.816,0.863,1
Plasma-cell_age.DEG.wilcox.csv,"Gapdh",0.00030914857777303,-0.379029396724258,0.099,0.221,1
Plasma-cell_age.DEG.wilcox.csv,"Tsc22d3",0.000369082193649336,0.390003200376519,0.654,0.527,1
Plasma-cell_age.DEG.wilcox.csv,"Cops8",0.000432120314024717,-0.436916355860108,0.084,0.191,1
Plasma-cell_age.DEG.wilcox.csv,"Gm42418",0.000509771433432727,-0.379127147323047,0.121,0.244,1
Plasma-cell_age.DEG.wilcox.csv,"Ddx17",0.000515643841959291,-0.36647552198022,0.037,0.115,1
Plasma-cell_age.DEG.wilcox.csv,"Grcc10",0.000529983884785094,-0.333219965997459,0.037,0.115,1
Plasma-cell_age.DEG.wilcox.csv,"Sec61b",0.000535178194210539,-0.350201571484383,0.274,0.443,1
Plasma-cell_age.DEG.wilcox.csv,"Ier5",0.000598303088655747,0.468718115235656,0.536,0.42,1
Plasma-cell_age.DEG.wilcox.csv,"Tmem258",0.000684395231754264,-0.369481069404803,0.201,0.351,1
Plasma-cell_age.DEG.wilcox.csv,"Bhlhe41",0.000711954471858838,-0.329236999683827,0.114,0.237,1
Plasma-cell_age.DEG.wilcox.csv,"Rps26",0.000713801919907274,-0.254365361462447,0.875,0.947,1
Plasma-cell_age.DEG.wilcox.csv,"Rpl36a-ps1",0.000791964843444228,-0.394450712238668,0.039,0.115,1
Plasma-cell_age.DEG.wilcox.csv,"Fibp",0.000873830894919428,-0.320656528572495,0.048,0.13,1
Plasma-cell_age.DEG.wilcox.csv,"Atp6v0b",0.00090098571389394,-0.250390143125802,0.248,0.412,1
