Mir1947,mir-1947,mmu-mir-1947,,,,,,,,,,,,,,,,,,,,
Mir1948,mir-1948,mmu-mir-1948,,,,,,,,,,,,,,,,,,,,
Mir1949,mir-1949,mmu-mir-1949,,,,,,,,,,,,,,,,,,,,
Mir669m-1,mmu-mir-669m-1,,,,,,,,,,,,,,,,,,,,,
Mir669o,mmu-mir-669o,,,,,,,,,,,,,,,,,,,,,
Mir1951,mir-1951,mmu-mir-1951,,,,,,,,,,,,,,,,,,,,
Mir1953,mir-1953,mmu-mir-1953,,,,,,,,,,,,,,,,,,,,
Mir669n,mmu-mir-669n,,,,,,,,,,,,,,,,,,,,,
Mir1956,mir-1956,mmu-mir-1956,,,,,,,,,,,,,,,,,,,,
Mir1958,mmu-mir-1958,,,,,,,,,,,,,,,,,,,,,
Mir1960,mir-1960,mmu-mir-1960,,,,,,,,,,,,,,,,,,,,
Mir1963,mir-1963,mmu-mir-1963,,,,,,,,,,,,,,,,,,,,
Mir1964,mir-1964,mmu-mir-1964,,,,,,,,,,,,,,,,,,,,
Mir1966,mir-1966,mmu-mir-1966,,,,,,,,,,,,,,,,,,,,
Mir1968,mir-1968,mmu-mir-1968,,,,,,,,,,,,,,,,,,,,
Mir1946b,mmu-mir-1946b,,,,,,,,,,,,,,,,,,,,,
Mir1971,mmu-mir-1971,,,,,,,,,,,,,,,,,,,,,
Mir1983,mmu-mir-1983,,,,,,,,,,,,,,,,,,,,,
Mir1839,mir-1839,mmu-mir-1839,,,,,,,,,,,,,,,,,,,,
Mir2136,mmu-mir-2136,,,,,,,,,,,,,,,,,,,,,
Mir2139,mmu-mir-2139,,,,,,,,,,,,,,,,,,,,,
Mir2183,mmu-mir-2183,,,,,,,,,,,,,,,,,,,,,
Mir432,mmu-mir-432,,,,,,,,,,,,,,,,,,,,,
Mir599,mmu-mir-599,,,,,,,,,,,,,,,,,,,,,
Mir664,mir-664,mmu-mir-664,,,,,,,,,,,,,,,,,,,,
Mir1224,Mirn1224,mir-1224,mmu-mir-1224,,,,,,,,,,,,,,,,,,,
Mir467f,Mirn467f,mmu-mir-467f,,,,,,,,,,,,,,,,,,,,
Mir1194,Mirn1194,mmu-mir-1194,,,,,,,,,,,,,,,,,,,,
Mir1197,Mirn1197,mir-1197,mmu-mir-1197,,,,,,,,,,,,,,,,,,,
Mir1896,Mirn1896,mmu-mir-1896,,,,,,,,,,,,,,,,,,,,
Mir1933,mir-1933,mmu-mir-1933,,,,,,,,,,,,,,,,,,,,
Mir1955,mir-1955,mmu-mir-1955,,,,,,,,,,,,,,,,,,,,
Mir466l,Mirn466l,mmu-mir-466l,,,,,,,,,,,,,,,,,,,,
Mir669j,Mirn669j,mmu-mir-669j,,,,,,,,,,,,,,,,,,,,
Mir1899,Mirn1899,mmu-mir-1899,,,,,,,,,,,,,,,,,,,,
Mir1893,Mirn1893,mmu-mir-1893,,,,,,,,,,,,,,,,,,,,
Mir1942,mmu-mir-1942,,,,,,,,,,,,,,,,,,,,,
Mir1950,mmu-mir-1950,,,,,,,,,,,,,,,,,,,,,
Mir1954,mmu-mir-1954,,,,,,,,,,,,,,,,,,,,,
Mir1969,mir-1969,mmu-mir-1969,,,,,,,,,,,,,,,,,,,,
Mir1982,mir-1982,mmu-mir-1982,,,,,,,,,,,,,,,,,,,,
Mir2137,mmu-mir-2137,,,,,,,,,,,,,,,,,,,,,
Mir1b,Mir1-2-as,Mir1-2as,Mirn1-2as,mir-1b,mmu-mir-1-2-as,mmu-mir-1b,,,,,,,,,,,,,,,,
Mir1927,mmu-mir-1927,,,,,,,,,,,,,,,,,,,,,
Mir669g,Mirn669g,mir-669g,mmu-mir-669g,,,,,,,,,,,,,,,,,,,
Mir1187,Mirn1187,mir-1187,mmu-mir-1187,,,,,,,,,,,,,,,,,,,
Mir466f-4,Mirn466f-4,mmu-mir-466f-4,,,,,,,,,,,,,,,,,,,,
Mir1190,Mirn1190,mmu-mir-1190,,,,,,,,,,,,,,,,,,,,
Mir669e,Mirn669e,mmu-mir-669e,,,,,,,,,,,,,,,,,,,,
Mir1198,Mirn1198,mmu-mir-1198,,,,,,,,,,,,,,,,,,,,
Mir1905,Mirn1905,mmu-mir-1905,,,,,,,,,,,,,,,,,,,,
Mir1906-1,Mir1906,Mirn1906,mmu-mir-1906,mmu-mir-1906-1,,,,,,,,,,,,,,,,,,
Mir1894,Mirn1894,mmu-mir-1894,,,,,,,,,,,,,,,,,,,,
Mir1930,mir-1930,mmu-mir-1930,,,,,,,,,,,,,,,,,,,,
Mir1936,mir-1936,mmu-mir-1936,,,,,,,,,,,,,,,,,,,,
Mir1306,mmu-mir-1306,,,,,,,,,,,,,,,,,,,,,
Mir669l,mmu-mir-669l,,,,,,,,,,,,,,,,,,,,,
Mir1952,mmu-mir-1952,,,,,,,,,,,,,,,,,,,,,
Mir1962,mir-1962,mmu-mir-1962,,,,,,,,,,,,,,,,,,,,
Mir1967,mir-1967,mmu-mir-1967,,,,,,,,,,,,,,,,,,,,
Mir1970,mmu-mir-1970,,,,,,,,,,,,,,,,,,,,,
Mir1981,mir-1981,mmu-mir-1981,,,,,,,,,,,,,,,,,,,,
Mir767,mmu-mir-767,,,,,,,,,,,,,,,,,,,,,
Mir669h,Mirn669h,mir-669h,mmu-mir-669h,,,,,,,,,,,,,,,,,,,
Mir1895,Mirn1895,mmu-mir-1895,,,,,,,,,,,,,,,,,,,,
Mir1945,mir-1945,mmu-mir-1945,,,,,,,,,,,,,,,,,,,,
Mir669m-2,mmu-mir-669m-2,,,,,,,,,,,,,,,,,,,,,
Mir1191,Mirn1191,mmu-mir-1191,mmu-mir-1191a,,,,,,,,,,,,,,,,,,,
Mir1934,mir-1934,mmu-mir-1934,,,,,,,,,,,,,,,,,,,,
Mir1961,mmu-mir-1961,,,,,,,,,,,,,,,,,,,,,
Gm10367,NA,,,,,,,,,,,,,,,,,,,,,
Gm10931,NA,,,,,,,,,,,,,,,,,,,,,
Gm17820,NA,,,,,,,,,,,,,,,,,,,,,
Gm17821,NA,,,,,,,,,,,,,,,,,,,,,
Gm20605,Lrch4-sap25,,,,,,,,,,,,,,,,,,,,,
Snora28,MBI-13,,,,,,,,,,,,,,,,,,,,,
Dthd1,Gm17384,,,,,,,,,,,,,,,,,,,,,
C130013H08Rik,NA,,,,,,,,,,,,,,,,,,,,,
9430064I24Rik,NA,,,,,,,,,,,,,,,,,,,,,
Gm17822,NA,,,,,,,,,,,,,,,,,,,,,
Proscos,1700024N20Rik,,,,,,,,,,,,,,,,,,,,,
Gm21948,Nup62-il4i1,,,,,,,,,,,,,,,,,,,,,
Gm13355,NA,,,,,,,,,,,,,,,,,,,,,
Gm3699,100042155,Gm10274,,,,,,,,,,,,,,,,,,,,
Mettl5os,4930550G17Rik,,,,,,,,,,,,,,,,,,,,,
Gm9798,NA,,,,,,,,,,,,,,,,,,,,,
AA413626,NA,,,,,,,,,,,,,,,,,,,,,
A830092H15Rik,NA,,,,,,,,,,,,,,,,,,,,,
Gm16491,NA,,,,,,,,,,,,,,,,,,,,,
Gm10353,NA,,,,,,,,,,,,,,,,,,,,,
Gm9754,NA,,,,,,,,,,,,,,,,,,,,,
A330079N23Rik,NA,,,,,,,,,,,,,,,,,,,,,
Snora23,MBI-1,,,,,,,,,,,,,,,,,,,,,
Gm10642,NA,,,,,,,,,,,,,,,,,,,,,
Gm16533,NA,,,,,,,,,,,,,,,,,,,,,
Gm9963,NA,,,,,,,,,,,,,,,,,,,,,
Gm10300,NA,,,,,,,,,,,,,,,,,,,,,
Gm10430,NA,,,,,,,,,,,,,,,,,,,,,
Gm15247,NA,,,,,,,,,,,,,,,,,,,,,
Gm10997,NA,,,,,,,,,,,,,,,,,,,,,
Gm15622,NA,,,,,,,,,,,,,,,,,,,,,
Gm12606,NA,,,,,,,,,,,,,,,,,,,,,
Gm11651,NA,,,,,,,,,,,,,,,,,,,,,
Gm11767,NA,,,,,,,,,,,,,,,,,,,,,
Gm15886,NA,,,,,,,,,,,,,,,,,,,,,
Gm9806,NA,,,,,,,,,,,,,,,,,,,,,
9330121J05Rik,NA,,,,,,,,,,,,,,,,,,,,,
Ino80dos,Gm11602,,,,,,,,,,,,,,,,,,,,,
Gm17823,NA,,,,,,,,,,,,,,,,,,,,,
BC026863,NA,,,,,,,,,,,,,,,,,,,,,
A330027G23Rik,NA,,,,,,,,,,,,,,,,,,,,,
Gm12100,NA,,,,,,,,,,,,,,,,,,,,,
D930001M23Rik,NA,,,,,,,,,,,,,,,,,,,,,
Gm37013,Pcdha4-g,,,,,,,,,,,,,,,,,,,,,
Gm11257,NA,,,,,,,,,,,,,,,,,,,,,
Gm12630,NA,,,,,,,,,,,,,,,,,,,,,
Gm13039,NA,,,,,,,,,,,,,,,,,,,,,
Gm11760,NA,,,,,,,,,,,,,,,,,,,,,
Gm17824,NA,,,,,,,,,,,,,,,,,,,,,
Gm15617,NA,,,,,,,,,,,,,,,,,,,,,
Gm13864,NA,,,,,,,,,,,,,,,,,,,,,
Gm17825,NA,,,,,,,,,,,,,,,,,,,,,
Gm17826,NA,,,,,,,,,,,,,,,,,,,,,
Gm17827,NA,,,,,,,,,,,,,,,,,,,,,
Gm16071,NA,,,,,,,,,,,,,,,,,,,,,
Gm17828,NA,,,,,,,,,,,,,,,,,,,,,
Gm16166,NA,,,,,,,,,,,,,,,,,,,,,
D230030E09Rik,Npe,,,,,,,,,,,,,,,,,,,,,
Gm20583,NA,,,,,,,,,,,,,,,,,,,,,
Gm20584,NA,,,,,,,,,,,,,,,,,,,,,
Gm15304,NA,,,,,,,,,,,,,,,,,,,,,
Gm15302,NA,,,,,,,,,,,,,,,,,,,,,
Gm7869,EG665969,,,,,,,,,,,,,,,,,,,,,
Gm17829,NA,,,,,,,,,,,,,,,,,,,,,
Gm17830,NA,,,,,,,,,,,,,,,,,,,,,
Gm11559,NA,,,,,,,,,,,,,,,,,,,,,
Gm13783,NA,,,,,,,,,,,,,,,,,,,,,
Tomm6os,Gm14872,Prickle4os,,,,,,,,,,,,,,,,,,,,
Gm17831,NA,,,,,,,,,,,,,,,,,,,,,
Gm20945,NA,,,,,,,,,,,,,,,,,,,,,
Gm20946,NA,,,,,,,,,,,,,,,,,,,,,
Gm13648,NA,,,,,,,,,,,,,,,,,,,,,
Gm15658,NA,,,,,,,,,,,,,,,,,,,,,
Gm11665,Gm11664,,,,,,,,,,,,,,,,,,,,,
Gm14123,NA,,,,,,,,,,,,,,,,,,,,,
Gm12505,NA,,,,,,,,,,,,,,,,,,,,,
A530072M11Rik,NA,,,,,,,,,,,,,,,,,,,,,
Gm15997,NA,,,,,,,,,,,,,,,,,,,,,
Gm12795,NA,,,,,,,,,,,,,,,,,,,,,
Gm12304,NA,,,,,,,,,,,,,,,,,,,,,
LOC100415944,NA,,,,,,,,,,,,,,,,,,,,,
Gm17832,NA,,,,,,,,,,,,,,,,,,,,,
Gm14021,NA,,,,,,,,,,,,,,,,,,,,,
Gm17833,NA,,,,,,,,,,,,,,,,,,,,,
Gm17834,NA,,,,,,,,,,,,,,,,,,,,,
Gm17835,NA,,,,,,,,,,,,,,,,,,,,,
Gm17836,NA,,,,,,,,,,,,,,,,,,,,,
Gm14741,NA,,,,,,,,,,,,,,,,,,,,,
Gm14940,NA,,,,,,,,,,,,,,,,,,,,,
Gm17837,NA,,,,,,,,,,,,,,,,,,,,,
Gm17838,NA,,,,,,,,,,,,,,,,,,,,,
Ywhaq-ps1,Gm17839,Ywhaq-ps,,,,,,,,,,,,,,,,,,,,
Gm17840,NA,,,,,,,,,,,,,,,,,,,,,
Gm17841,NA,,,,,,,,,,,,,,,,,,,,,
Gm6659,EG626268,,,,,,,,,,,,,,,,,,,,,
Gm12856,NA,,,,,,,,,,,,,,,,,,,,,
Gm17842,NA,,,,,,,,,,,,,,,,,,,,,
Gm17843,NA,,,,,,,,,,,,,,,,,,,,,
Gm17844,NA,,,,,,,,,,,,,,,,,,,,,
Gm14857,NA,,,,,,,,,,,,,,,,,,,,,
Gm14834,NA,,,,,,,,,,,,,,,,,,,,,
Gm17845,NA,,,,,,,,,,,,,,,,,,,,,
Gm15078,NA,,,,,,,,,,,,,,,,,,,,,
Gm17846,NA,,,,,,,,,,,,,,,,,,,,,
Gm17847,NA,,,,,,,,,,,,,,,,,,,,,
Gm17848,NA,,,,,,,,,,,,,,,,,,,,,
Gm17849,NA,,,,,,,,,,,,,,,,,,,,,
Gm17850,NA,,,,,,,,,,,,,,,,,,,,,
Gm17851,NA,,,,,,,,,,,,,,,,,,,,,
Gm17852,NA,,,,,,,,,,,,,,,,,,,,,
Gm17853,NA,,,,,,,,,,,,,,,,,,,,,
Gm14357,NA,,,,,,,,,,,,,,,,,,,,,
Gm17854,NA,,,,,,,,,,,,,,,,,,,,,
Gm15260,NA,,,,,,,,,,,,,,,,,,,,,
Gm17855,NA,,,,,,,,,,,,,,,,,,,,,
Gm17856,NA,,,,,,,,,,,,,,,,,,,,,
Gm15273,NA,,,,,,,,,,,,,,,,,,,,,
Gm17857,NA,,,,,,,,,,,,,,,,,,,,,
Gm17858,NA,,,,,,,,,,,,,,,,,,,,,
Gm17859,NA,,,,,,,,,,,,,,,,,,,,,
Gm14610,NA,,,,,,,,,,,,,,,,,,,,,
LOC100415993,NA,,,,,,,,,,,,,,,,,,,,,
Gm14361,NA,,,,,,,,,,,,,,,,,,,,,
Gm15257,NA,,,,,,,,,,,,,,,,,,,,,
Gm14356,NA,,,,,,,,,,,,,,,,,,,,,
Gm14348,NA,,,,,,,,,,,,,,,,,,,,,
Gm15256,NA,,,,,,,,,,,,,,,,,,,,,
Gm15252,NA,,,,,,,,,,,,,,,,,,,,,
Gm17860,NA,,,,,,,,,,,,,,,,,,,,,
Gm17861,NA,,,,,,,,,,,,,,,,,,,,,
Gm17862,NA,,,,,,,,,,,,,,,,,,,,,
Gm17863,NA,,,,,,,,,,,,,,,,,,,,,
Gm17864,NA,,,,,,,,,,,,,,,,,,,,,
Gm17865,NA,,,,,,,,,,,,,,,,,,,,,
Gm17866,NA,,,,,,,,,,,,,,,,,,,,,
Gm17867,NA,,,,,,,,,,,,,,,,,,,,,
Gm17868,NA,,,,,,,,,,,,,,,,,,,,,
Gm17869,NA,,,,,,,,,,,,,,,,,,,,,
Gm15666,NA,,,,,,,,,,,,,,,,,,,,,
Gm17870,NA,,,,,,,,,,,,,,,,,,,,,
Gm17871,NA,,,,,,,,,,,,,,,,,,,,,
Gm17872,NA,,,,,,,,,,,,,,,,,,,,,
Gm17873,NA,,,,,,,,,,,,,,,,,,,,,
Gm17874,NA,,,,,,,,,,,,,,,,,,,,,
Gm17235,NA,,,,,,,,,,,,,,,,,,,,,
Gm17875,NA,,,,,,,,,,,,,,,,,,,,,
Cnn2-ps,Gm17876,,,,,,,,,,,,,,,,,,,,,
Gm17877,NA,,,,,,,,,,,,,,,,,,,,,
Gm17878,NA,,,,,,,,,,,,,,,,,,,,,
Gm17879,NA,,,,,,,,,,,,,,,,,,,,,
Gm17880,NA,,,,,,,,,,,,,,,,,,,,,
Gm17087,NA,,,,,,,,,,,,,,,,,,,,,
Gm17881,NA,,,,,,,,,,,,,,,,,,,,,
Gm17882,NA,,,,,,,,,,,,,,,,,,,,,
Gm17883,NA,,,,,,,,,,,,,,,,,,,,,
Gm17884,NA,,,,,,,,,,,,,,,,,,,,,
Gm17885,NA,,,,,,,,,,,,,,,,,,,,,
Gm17887,NA,,,,,,,,,,,,,,,,,,,,,
Gm13689,NA,,,,,,,,,,,,,,,,,,,,,
Gm17888,NA,,,,,,,,,,,,,,,,,,,,,
Gm17889,NA,,,,,,,,,,,,,,,,,,,,,
Gm17890,NA,,,,,,,,,,,,,,,,,,,,,
Gm17891,NA,,,,,,,,,,,,,,,,,,,,,
Gm17892,NA,,,,,,,,,,,,,,,,,,,,,
Gm11653,NA,,,,,,,,,,,,,,,,,,,,,
Gm38395,NA,,,,,,,,,,,,,,,,,,,,,
Gm13719,NA,,,,,,,,,,,,,,,,,,,,,
Gm13435,NA,,,,,,,,,,,,,,,,,,,,,
Gm17893,NA,,,,,,,,,,,,,,,,,,,,,
Gm15693,NA,,,,,,,,,,,,,,,,,,,,,
Gm21925,NA,,,,,,,,,,,,,,,,,,,,,
Gm12997,NA,,,,,,,,,,,,,,,,,,,,,
Gm17894,NA,,,,,,,,,,,,,,,,,,,,,
Gm17895,NA,,,,,,,,,,,,,,,,,,,,,
Gm17896,NA,,,,,,,,,,,,,,,,,,,,,
Gm12583,NA,,,,,,,,,,,,,,,,,,,,,
Gm17897,NA,,,,,,,,,,,,,,,,,,,,,
Gm13423,NA,,,,,,,,,,,,,,,,,,,,,
Gm17898,NA,,,,,,,,,,,,,,,,,,,,,
Gm13673,NA,,,,,,,,,,,,,,,,,,,,,
Gm17899,NA,,,,,,,,,,,,,,,,,,,,,
Gm17900,NA,,,,,,,,,,,,,,,,,,,,,
Gm17901,NA,,,,,,,,,,,,,,,,,,,,,
Gm14776,NA,,,,,,,,,,,,,,,,,,,,,
Gm17902,NA,,,,,,,,,,,,,,,,,,,,,
Gm15901,NA,,,,,,,,,,,,,,,,,,,,,
Gm17903,NA,,,,,,,,,,,,,,,,,,,,,
Gm17904,NA,,,,,,,,,,,,,,,,,,,,,
Gm17905,NA,,,,,,,,,,,,,,,,,,,,,
Gm17906,NA,,,,,,,,,,,,,,,,,,,,,
Gm17907,NA,,,,,,,,,,,,,,,,,,,,,
Gm17908,NA,,,,,,,,,,,,,,,,,,,,,
Gm17909,NA,,,,,,,,,,,,,,,,,,,,,
Gm2448,100039836,,,,,,,,,,,,,,,,,,,,,
Gm17910,NA,,,,,,,,,,,,,,,,,,,,,
Gm17911,NA,,,,,,,,,,,,,,,,,,,,,
Gm17912,NA,,,,,,,,,,,,,,,,,,,,,
Gm11905,NA,,,,,,,,,,,,,,,,,,,,,
Gm12363,NA,,,,,,,,,,,,,,,,,,,,,
Gm12543,NA,,,,,,,,,,,,,,,,,,,,,
Gm17060,NA,,,,,,,,,,,,,,,,,,,,,
Gm16202,NA,,,,,,,,,,,,,,,,,,,,,
Gm17075,NA,,,,,,,,,,,,,,,,,,,,,
Gm17913,NA,,,,,,,,,,,,,,,,,,,,,
Gm15808,NA,,,,,,,,,,,,,,,,,,,,,
Gm14806,NA,,,,,,,,,,,,,,,,,,,,,
Gm15193,NA,,,,,,,,,,,,,,,,,,,,,
Gm14575,NA,,,,,,,,,,,,,,,,,,,,,
Gm17914,NA,,,,,,,,,,,,,,,,,,,,,
Gm17915,NA,,,,,,,,,,,,,,,,,,,,,
Gm17916,NA,,,,,,,,,,,,,,,,,,,,,
Gm17917,NA,,,,,,,,,,,,,,,,,,,,,
Gm16270,NA,,,,,,,,,,,,,,,,,,,,,
Gm17918,NA,,,,,,,,,,,,,,,,,,,,,
Gm17919,NA,,,,,,,,,,,,,,,,,,,,,
Gm15974,NA,,,,,,,,,,,,,,,,,,,,,
Gm17920,NA,,,,,,,,,,,,,,,,,,,,,
Gm17921,NA,,,,,,,,,,,,,,,,,,,,,
Gm17922,NA,,,,,,,,,,,,,,,,,,,,,
Gm15916,NA,,,,,,,,,,,,,,,,,,,,,
Gm15765,NA,,,,,,,,,,,,,,,,,,,,,
Gm17923,NA,,,,,,,,,,,,,,,,,,,,,
Prdx1-ps,Gm17924,,,,,,,,,,,,,,,,,,,,,
Gm11560,NA,,,,,,,,,,,,,,,,,,,,,
Gm17925,NA,,,,,,,,,,,,,,,,,,,,,
Gm16165,NA,,,,,,,,,,,,,,,,,,,,,
Gm17926,NA,,,,,,,,,,,,,,,,,,,,,
Gm17927,NA,,,,,,,,,,,,,,,,,,,,,
Gm15950,NA,,,,,,,,,,,,,,,,,,,,,
Gm17928,NA,,,,,,,,,,,,,,,,,,,,,
Gm14746,NA,,,,,,,,,,,,,,,,,,,,,
Gm14895,NA,,,,,,,,,,,,,,,,,,,,,
Gm17929,NA,,,,,,,,,,,,,,,,,,,,,
Gm17229,NA,,,,,,,,,,,,,,,,,,,,,
Gm17930,NA,,,,,,,,,,,,,,,,,,,,,
Gm17931,NA,,,,,,,,,,,,,,,,,,,,,
Gm17932,NA,,,,,,,,,,,,,,,,,,,,,
Gm12156,NA,,,,,,,,,,,,,,,,,,,,,
Gm11873,NA,,,,,,,,,,,,,,,,,,,,,
Gm17933,NA,,,,,,,,,,,,,,,,,,,,,
Gm17934,NA,,,,,,,,,,,,,,,,,,,,,
Gm17935,NA,,,,,,,,,,,,,,,,,,,,,
Gm17936,NA,,,,,,,,,,,,,,,,,,,,,
Gm17937,NA,,,,,,,,,,,,,,,,,,,,,
Gm17938,NA,,,,,,,,,,,,,,,,,,,,,
Gm15599,NA,,,,,,,,,,,,,,,,,,,,,
Gm17939,NA,,,,,,,,,,,,,,,,,,,,,
Tuba-rs1,alphaTT1,,,,,,,,,,,,,,,,,,,,,
Gm17940,NA,,,,,,,,,,,,,,,,,,,,,
Gm17941,NA,,,,,,,,,,,,,,,,,,,,,
Gm17942,NA,,,,,,,,,,,,,,,,,,,,,
Gm17943,NA,,,,,,,,,,,,,,,,,,,,,
Gm12102,NA,,,,,,,,,,,,,,,,,,,,,
Ifna-ps1,Ifa-ps1,,,,,,,,,,,,,,,,,,,,,
Gm17944,NA,,,,,,,,,,,,,,,,,,,,,
Gm14554,NA,,,,,,,,,,,,,,,,,,,,,
Gm17945,NA,,,,,,,,,,,,,,,,,,,,,
Gm17946,NA,,,,,,,,,,,,,,,,,,,,,
Wdr46-ps,Gm17947,,,,,,,,,,,,,,,,,,,,,
Gm17948,NA,,,,,,,,,,,,,,,,,,,,,
Gm17949,NA,,,,,,,,,,,,,,,,,,,,,
Gm17950,NA,,,,,,,,,,,,,,,,,,,,,
Gm17951,NA,,,,,,,,,,,,,,,,,,,,,
Gm17952,NA,,,,,,,,,,,,,,,,,,,,,
Gm17953,NA,,,,,,,,,,,,,,,,,,,,,
Gm17954,NA,,,,,,,,,,,,,,,,,,,,,
Gm17955,NA,,,,,,,,,,,,,,,,,,,,,
Gm3040,100040918,,,,,,,,,,,,,,,,,,,,,
Gm17956,NA,,,,,,,,,,,,,,,,,,,,,
Gm13426,NA,,,,,,,,,,,,,,,,,,,,,
Gm13406,NA,,,,,,,,,,,,,,,,,,,,,
Gm13495,NA,,,,,,,,,,,,,,,,,,,,,
Gm13593,NA,,,,,,,,,,,,,,,,,,,,,
Gm13739,NA,,,,,,,,,,,,,,,,,,,,,
Gm17957,NA,,,,,,,,,,,,,,,,,,,,,
Gm17958,NA,,,,,,,,,,,,,,,,,,,,,
Gm14083,NA,,,,,,,,,,,,,,,,,,,,,
Gm17959,NA,,,,,,,,,,,,,,,,,,,,,
Gm14172,NA,,,,,,,,,,,,,,,,,,,,,
Gm17961,NA,,,,,,,,,,,,,,,,,,,,,
Gm13367,NA,,,,,,,,,,,,,,,,,,,,,
Gm13378,NA,,,,,,,,,,,,,,,,,,,,,
Gm14425,NA,,,,,,,,,,,,,,,,,,,,,
Gm13818,NA,,,,,,,,,,,,,,,,,,,,,
Gm14240,NA,,,,,,,,,,,,,,,,,,,,,
Gm14562,NA,,,,,,,,,,,,,,,,,,,,,
Gm17962,NA,,,,,,,,,,,,,,,,,,,,,
Gm14987,NA,,,,,,,,,,,,,,,,,,,,,
LOC100416195,NA,,,,,,,,,,,,,,,,,,,,,
Gm14600,NA,,,,,,,,,,,,,,,,,,,,,
Gm17963,NA,,,,,,,,,,,,,,,,,,,,,
Gm14975,NA,,,,,,,,,,,,,,,,,,,,,
Gm15044,NA,,,,,,,,,,,,,,,,,,,,,
Gm15159,NA,,,,,,,,,,,,,,,,,,,,,
Gm15604,NA,,,,,,,,,,,,,,,,,,,,,
Gm13751,NA,,,,,,,,,,,,,,,,,,,,,
Gm16305,NA,,,,,,,,,,,,,,,,,,,,,
Gm17964,NA,,,,,,,,,,,,,,,,,,,,,
Gm17965,NA,,,,,,,,,,,,,,,,,,,,,
Gm17966,NA,,,,,,,,,,,,,,,,,,,,,
Gm17967,NA,,,,,,,,,,,,,,,,,,,,,
Gm17968,NA,,,,,,,,,,,,,,,,,,,,,
Gm17969,NA,,,,,,,,,,,,,,,,,,,,,
Gm17970,NA,,,,,,,,,,,,,,,,,,,,,
Gm17971,NA,,,,,,,,,,,,,,,,,,,,,
Gm17972,NA,,,,,,,,,,,,,,,,,,,,,
Gm17973,NA,,,,,,,,,,,,,,,,,,,,,
Gm17974,NA,,,,,,,,,,,,,,,,,,,,,
Gm17975,NA,,,,,,,,,,,,,,,,,,,,,
Gm17976,NA,,,,,,,,,,,,,,,,,,,,,
Gm16585,NA,,,,,,,,,,,,,,,,,,,,,
Gm17977,NA,,,,,,,,,,,,,,,,,,,,,
Gm17978,NA,,,,,,,,,,,,,,,,,,,,,
Gm17979,NA,,,,,,,,,,,,,,,,,,,,,
Gm17980,NA,,,,,,,,,,,,,,,,,,,,,
Gm17981,NA,,,,,,,,,,,,,,,,,,,,,
Gm17982,NA,,,,,,,,,,,,,,,,,,,,,
Gm17983,NA,,,,,,,,,,,,,,,,,,,,,
Gm17984,NA,,,,,,,,,,,,,,,,,,,,,
Gm17985,NA,,,,,,,,,,,,,,,,,,,,,
Gm17986,NA,,,,,,,,,,,,,,,,,,,,,
Gm15877,NA,,,,,,,,,,,,,,,,,,,,,
Gm17987,NA,,,,,,,,,,,,,,,,,,,,,
Gm17988,NA,,,,,,,,,,,,,,,,,,,,,
Gm17989,NA,,,,,,,,,,,,,,,,,,,,,
Gm17990,NA,,,,,,,,,,,,,,,,,,,,,
Gm17991,NA,,,,,,,,,,,,,,,,,,,,,
Gm17992,NA,,,,,,,,,,,,,,,,,,,,,
Gm17993,NA,,,,,,,,,,,,,,,,,,,,,
Gm17994,NA,,,,,,,,,,,,,,,,,,,,,
Gm17995,NA,,,,,,,,,,,,,,,,,,,,,
Gm17996,NA,,,,,,,,,,,,,,,,,,,,,
Gm17997,NA,,,,,,,,,,,,,,,,,,,,,
Stambp-ps1,Gm17998,,,,,,,,,,,,,,,,,,,,,
Gm15549,NA,,,,,,,,,,,,,,,,,,,,,
Gm17999,NA,,,,,,,,,,,,,,,,,,,,,
Gm18000,NA,,,,,,,,,,,,,,,,,,,,,
Gm18001,NA,,,,,,,,,,,,,,,,,,,,,
Gm18002,NA,,,,,,,,,,,,,,,,,,,,,
Gm18003,NA,,,,,,,,,,,,,,,,,,,,,
Gm16300,NA,,,,,,,,,,,,,,,,,,,,,
Gm11909,NA,,,,,,,,,,,,,,,,,,,,,
Gm18004,NA,,,,,,,,,,,,,,,,,,,,,
Gm18005,NA,,,,,,,,,,,,,,,,,,,,,
LOC100416255,NA,,,,,,,,,,,,,,,,,,,,,
Gm12370,NA,,,,,,,,,,,,,,,,,,,,,
Gm12383,NA,,,,,,,,,,,,,,,,,,,,,
Gm12518,NA,,,,,,,,,,,,,,,,,,,,,
Gm12654,NA,,,,,,,,,,,,,,,,,,,,,
Gm13250,NA,,,,,,,,,,,,,,,,,,,,,
Gm18006,NA,,,,,,,,,,,,,,,,,,,,,
Gm13854,NA,,,,,,,,,,,,,,,,,,,,,
Gm13859,NA,,,,,,,,,,,,,,,,,,,,,
Gm18007,NA,,,,,,,,,,,,,,,,,,,,,
Gm18008,NA,,,,,,,,,,,,,,,,,,,,,
Gm18009,NA,,,,,,,,,,,,,,,,,,,,,
Gm18010,NA,,,,,,,,,,,,,,,,,,,,,
Gm18011,NA,,,,,,,,,,,,,,,,,,,,,
Gm18012,NA,,,,,,,,,,,,,,,,,,,,,
Gm15766,NA,,,,,,,,,,,,,,,,,,,,,
Gm18013,NA,,,,,,,,,,,,,,,,,,,,,
Gm18014,NA,,,,,,,,,,,,,,,,,,,,,
Gm18015,NA,,,,,,,,,,,,,,,,,,,,,
