"type","geneID","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmem176b",0.00641244968132772,0.207652902025248,0.931,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pin1",0.00641328592103067,-0.160055866684254,0.599,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clint1",0.00645598450837423,-0.108321225019451,0.567,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Malsu1",0.00647287437424196,-0.140566653355502,0.632,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cstb",0.00660098967657471,-0.166410074778784,0.854,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ech1",0.00660231806374881,0.210757150646098,0.977,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Egln3",0.00660849954401747,-0.161280200669417,0.276,0.514,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nelfe",0.0067019292206747,-0.132984234985582,0.453,0.784,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uba1",0.00670295053706257,-0.121504018787509,0.527,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Impa2",0.00675356709851263,-0.108417278461236,0.461,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Llph",0.00681520344276227,-0.166463506080998,0.825,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dsg2",0.0069049940469224,-0.103194148783405,0.369,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tbcb",0.00691789050042133,-0.18222178183337,0.639,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lims1",0.00693345740910801,-0.129040106973146,0.42,0.757,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pcbd2",0.00697868548902179,-0.157374729140306,0.592,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tars",0.00707001881134258,-0.143139714702393,0.552,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nme1",0.00708068931222028,-0.163327163253987,0.975,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cebpg",0.00709828147892821,-0.156195381460161,0.533,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ssr4",0.00714401904050173,-0.109392494137412,0.995,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rcbtb1",0.00724390841321766,-0.10366243913342,0.337,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pkm",0.00724737325769271,-0.165980646555669,0.999,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufb7",0.00731359634925392,-0.181533717062286,0.918,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmd2",0.00735577320026911,-0.158684350494937,0.701,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl1",0.00745736566028375,-0.140726839264239,0.507,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dtymk",0.00752480320183535,-0.177039524704778,0.758,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"X1500011K16Rik",0.00755453933983165,-0.132251856705539,0.725,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Samm50",0.00763426012128324,-0.162013665761572,0.855,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Edf1",0.00764062210290024,-0.136853318405888,0.987,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rsl24d1",0.00767249709789465,-0.130664280083831,0.474,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tpi1",0.0076743066272982,-0.180888696046108,0.999,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Med4",0.00769316394403175,-0.109925143088545,0.335,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zfp422",0.00771445535809414,0.221942666472083,0.636,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Vps28",0.00772625590462101,-0.124074051322814,0.821,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mum1",0.00773386632543797,-0.133156096828001,0.246,0.459,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps34",0.00777809844388993,-0.181216707150277,0.784,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Carhsp1",0.0078577657061016,-0.139292970147656,0.62,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"AA467197",0.00787328022616599,-0.228250045509434,0.498,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sap30",0.00789569637868986,-0.148250903799835,0.498,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Bag1",0.00793068036491591,0.173225902579698,0.987,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nectin2",0.00805217083746079,-0.127177293559083,0.475,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rab8a",0.00820660998185624,-0.185512651139888,0.537,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cda",0.00821312471332227,0.229883346247529,0.794,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Glul",0.00827727016508771,0.26371782986284,0.563,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppm1g",0.00828890059577999,-0.174672436725615,0.679,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tpm4",0.00829248607492183,-0.124472557631393,0.598,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sec22b",0.00833722961292398,-0.113967020438502,0.351,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atg3",0.0083540370089629,-0.125402810693083,0.49,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clpb",0.00836782580259645,-0.121028817030122,0.394,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Erp44",0.0083931839328608,-0.171638707980882,0.68,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Usp4",0.00839360286332083,-0.118144665150335,0.296,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lgr5",0.00840568996907892,0.242960869888981,0.817,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Srp14",0.00850789142817441,-0.13553906149858,0.768,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdap1",0.00856327443295559,-0.166669176621471,0.792,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gorasp2",0.00866072816018462,-0.124544648968532,0.385,0.703,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ergic2",0.00867559401233569,-0.103214034213665,0.446,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ddc",0.00868922738430979,0.217678532393676,0.343,0.189,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pop5",0.00873175060600436,-0.144810146149412,0.696,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rrp15",0.00873848115843096,-0.12152203522941,0.43,0.757,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pgd",0.00882296614575342,-0.246867688750569,0.677,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ruvbl2",0.00884424101816557,-0.180370461543212,0.653,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"U2surp",0.00890439008528454,-0.133171759739015,0.703,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sema7a",0.00895875377938819,-0.110319251640237,0.293,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cpsf6",0.00897664551659094,-0.115519936091906,0.426,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps25",0.00899397292536304,-0.143143307958665,0.627,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Degs2",0.00906152469406673,0.222445002395894,0.902,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Timm50",0.0091200894303361,-0.161464167202065,0.592,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"U2af1",0.00913785663266889,-0.157110395306219,0.947,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Prdx1",0.0091920881546294,0.131670356966637,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Capza2",0.00921330787389126,-0.175303523435694,0.825,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ncl",0.00925164592851743,-0.143742604765532,0.999,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Myadm",0.00927863647343927,-0.103649598045525,0.284,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Znhit1",0.00944193842030809,-0.159736693973749,0.619,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Smc6",0.00945580644869787,-0.143758656488547,0.679,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Calu",0.00948133256509756,-0.106987866050922,0.28,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nipsnap1",0.00954024280690239,0.254472591314868,0.752,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mcm3",0.00954125811067435,-0.116330328365776,0.483,0.811,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Paox",0.00955326014984422,-0.150252663375962,0.385,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps33",0.00956999435307722,-0.153773690251034,0.874,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Acp1",0.00962887440385552,-0.141549621349412,0.916,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpa3",0.00986069580494769,-0.146252476478388,0.622,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ufm1",0.0101495186461502,-0.109045829745293,0.426,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lamp1",0.0101857815030935,0.184690240482193,0.964,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gsto1",0.0101872836297171,0.180683477361692,0.995,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fahd1",0.0102846587477885,0.269196349746677,0.618,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Spcs1",0.0102913411736185,-0.163812536605155,0.948,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rala",0.0103398476301486,-0.173311813622602,0.789,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gm26917",0.0104458441888795,-0.158349316077105,0.412,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ctsh",0.0104796914596039,0.199456306719048,0.809,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufa13",0.0105173770990281,-0.165128003023766,0.993,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Emc2",0.0105553694198001,-0.120351421461989,0.43,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube2e1",0.0106016409724753,-0.152755748020981,0.705,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Prdx6",0.0106295111288507,0.176949370664281,0.995,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pkn2",0.0106704205886765,-0.111088635422065,0.543,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ssr2",0.0106918254179948,-0.123160079670974,0.946,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Npc2",0.0107654704661102,0.181396708315108,0.996,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Bcl7c",0.0107838010106339,-0.15056220988855,0.53,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dars",0.0109211372864028,-0.13319719870603,0.537,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gabarap",0.0109246207972227,0.193197486100647,0.965,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ftsj3",0.0109756649692219,-0.124570088676754,0.434,0.757,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ddx5",0.0110649614283436,0.195706374076711,0.977,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Yy1",0.011090718451014,-0.149416175634601,0.622,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cyp2d26",0.0111295231790935,0.215992510016067,0.368,0.216,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnajc2",0.0111482441818041,-0.179688246440128,0.708,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tomm70a",0.0112129557484752,-0.14726094103491,0.734,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rplp2",0.0115412297538913,0.120546267199676,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Exosc4",0.0115637196990337,-0.126247668151079,0.519,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mbnl1",0.0115943348320434,-0.124558743921636,0.36,0.595,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufaf4",0.0116226599361919,-0.137066973986821,0.618,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdh1",0.011623214964777,-0.150609464270546,0.665,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"AI314180",0.0116826409888445,-0.106966016489835,0.337,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Med29",0.0117016648429606,-0.119708667234701,0.485,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"X2310039H08Rik",0.0117260321502321,0.211051450828451,0.797,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cbr3",0.0118146284996463,-0.213514360183443,0.321,0.541,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dync1h1",0.0118284674936352,-0.130654839295602,0.344,0.568,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif2b5",0.0119633929167096,-0.100830076939517,0.348,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif2s1",0.0119868139794111,-0.177164986673386,0.773,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tuba4a",0.0119902058582474,-0.212645724901449,0.57,0.784,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Trappc6a",0.0120099682574045,0.165727178304163,0.988,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rab3ip",0.0120726590210799,-0.106383978572811,0.438,0.757,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pgk1",0.0121108379564991,-0.182549125357997,0.992,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Babam1",0.0122721671836507,-0.130065071687271,0.558,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Map1lc3b",0.0123724257407608,0.188632884176019,0.869,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmd14",0.012382185830386,-0.139916061846595,0.721,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hdhd2",0.0124407754516463,-0.103959194897201,0.375,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Snrnp27",0.0124446264845004,-0.150856753199765,0.604,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufs8",0.0125184660011808,-0.12176011789191,0.956,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifrd2",0.0125293628416007,-0.157636291703979,0.556,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sdc4",0.0127346436293065,0.283555943037688,0.894,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Grina",0.0127914512377565,-0.103311714595796,0.247,0.486,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sra1",0.0128678515471237,-0.141288439703579,0.736,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Grpel1",0.0128906080359521,-0.140910016651466,0.869,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Yif1a",0.0129008840427226,-0.151095519895969,0.566,0.838,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Snrpd1",0.0129195485445962,-0.166971340399624,0.902,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Snu13",0.0131577219378337,-0.128989696715749,0.956,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hsp90ab1",0.0132566695370082,0.104512540744795,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nfia",0.0135389149233184,0.26079122329101,0.426,0.324,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Etf1",0.0136591484348153,-0.152202480612513,0.667,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lrrfip1",0.0136736249350459,-0.139106895226106,0.385,0.649,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Orc6",0.013734901899403,-0.143009033743784,0.424,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Csnk1d",0.013789266093347,-0.14004306862602,0.471,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"BC003965",0.013789433330352,-0.153888710071504,0.673,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pfdn5",0.0138149090451675,0.116586973191777,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Use1",0.0138454366455923,0.178194556313651,0.903,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Khk",0.0138941229087004,0.21689358413811,0.878,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tra2a",0.0139452350665641,-0.13622433512457,0.558,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Surf1",0.0139990009543673,-0.114441929838789,0.523,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Npm3",0.0140710581289708,-0.145002833492745,0.912,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Supt4a",0.0140884435471234,0.240839214072846,0.632,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psma5",0.0141155474402501,-0.167959815537496,0.975,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ap1s1",0.014120985022968,-0.127245701606652,0.725,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cttnbp2",0.0141254981201694,0.215861926132536,0.321,0.162,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Maea",0.014586400726445,-0.102144075676062,0.433,0.757,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdia6",0.0145888396357993,-0.136201103837429,0.914,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc50a1",0.0146178098916385,-0.104712217774705,0.529,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cpn1",0.0146230475425478,0.188907444596899,0.267,0.108,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atp5l",0.0147362737109194,-0.102898860351356,1,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sssca1",0.0147852448017224,-0.1651323777569,0.598,0.865,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppp2r2a",0.0147896913938252,-0.15193652691846,0.497,0.784,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Phlda1",0.0149491437421329,0.306323364750891,0.932,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nasp",0.0149714744788847,-0.141731330554258,0.631,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pfdn1",0.0150415980170909,-0.138351467918798,0.866,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdk4",0.015209161701158,0.169604527921889,0.991,0.973,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clpp",0.0153242146420945,-0.156356184725815,0.7,0.892,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zwint",0.0153947778149905,-0.113370545509218,0.437,0.73,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Polr2f",0.0155200339124191,-0.157799329593208,0.89,0.946,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif4a3",0.0156293555506901,-0.160616269592589,0.592,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps5",0.0157527334251324,-0.157380758470127,0.696,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cyb5a",0.015951641982226,0.160839140021732,0.987,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pdcd4",0.0162023065798224,0.273849304921479,0.701,0.676,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Defa24",0.0162788320359952,-0.149092090823313,0.323,0.622,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mpc2",0.0163666046709579,-0.164868426546318,0.918,1,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tsfm",0.0164271972256534,-0.138597515696169,0.73,0.919,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Arl14",0.0164468671299227,0.239479984902196,0.422,0.297,1
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cldn3",0.0164919677037155,-0.121852474240542,0.996,1,1
